id,include
8203,0
8204,0
8205,0
8206,0
8207,0
8208,1
8209,1
8210,0
8211,1
8212,1
8213,0
8214,1
8215,0
8216,0
8217,1
8218,0
8219,0
8220,1
8221,1
8222,0
8223,0
8224,1
8225,1
8226,1
8227,1
8228,0
8229,0
8230,0
8231,0
8232,0
8233,1
8234,1
8235,1
8236,0
8238,1
8239,1
8240,0
8241,0
8242,0
8243,0
8244,0
8245,0
8246,0
8247,0
8248,0
8249,1
8251,1
8252,1
8253,1
8254,0
8255,1
8256,1
8257,0
8258,0
8259,1
8260,0
8261,1
8262,1
8263,0
8264,1
8265,0
8268,0
8269,0
8270,0
8271,1
8272,0
8273,1
8274,0
8275,1
8276,0
8277,0
8278,1
8279,0
8280,0
8281,1
8282,1
8283,1
8284,1
8285,1
8286,1
8287,1
8288,0
8289,0
8290,1
8291,1
8292,1
8293,1
8294,0
8295,0
8296,0
8297,1
8298,1
8299,1
8300,0
8301,0
8302,1
8303,0
8304,0
8305,1
8306,1
8307,1
8308,0
8309,0
8310,0
8311,0
8312,1
8313,1
8314,1
8315,1
8316,1
8317,1
8318,1
8319,0
8320,1
8321,0
8322,1
8323,0
8324,0
8325,1
8326,0
8327,0
8328,0
8329,1
8330,0
8331,1
8332,0
8333,0
8334,1
8335,1
8336,1
8337,1
8338,0
8339,1
8340,1
8341,1
8342,1
8344,0
8346,1
8347,0
8348,1
8349,0
8350,0
8351,1
8352,0
8353,0
8354,1
8355,0
8356,1
8357,1
8358,0
8359,1
8360,1
8361,1
8362,0
8363,0
8364,0
8365,1
8366,1
8367,0
8368,1
8369,1
8370,0
8371,0
8372,1
8373,0
8374,1
8375,0
8376,1
8377,0
8378,0
8379,0
8380,0
8381,0
8382,1
8383,1
8384,1
8385,0
8386,0
8387,0
8388,0
8389,0
8390,0
8391,0
8392,1
8393,1
8394,0
8395,1
8396,0
8397,0
8398,1
8399,0
8400,1
8401,1
8402,1
8403,1
8404,1
8405,1
8406,1
8407,1
8408,0
8409,0
8410,0
8411,0
8413,1
8414,0
8415,0
8416,0
8417,1
8418,1
8419,0
8420,0
8421,1
8422,1
8423,1
8424,1
8425,0
8426,0
8427,0
8429,1
8430,1
8431,0
8432,1
8433,0
8434,0
8435,1
8436,1
8437,1
8438,1
8439,0
8440,1
8441,1
8442,0
8443,0
8444,1
8445,1
8446,1
8447,1
8449,1
8450,1
8451,0
8452,1
8453,1
8454,1
8455,1
8456,1
8457,1
8458,0
8459,0
8460,0
8461,1
8462,0
8463,0
8464,1
8465,0
8466,1
8467,0
8468,0
8469,1
8470,1
8471,1
8472,0
8473,0
8474,0
8475,0
8476,1
8477,0
8478,1
8479,1
8480,0
8481,0
8482,0
8483,1
8484,1
8485,0
8486,0
8487,0
8489,0
8490,0
8491,1
8492,1
8493,1
8494,0
8495,1
8496,1
8497,1
8498,0
8499,1
8500,0
8501,0
8502,1
8503,0
8504,0
8505,1
8506,0
8507,0
8508,1
8509,1
8510,0
8511,1
8512,1
8513,1
8514,1
8515,1
8516,1
8517,1
8518,0
8519,0
8521,0
8522,1
8523,1
8524,1
8525,0
8526,1
8527,0
8528,0
8529,0
8530,1
8531,0
8532,1
8533,0
8534,0
8535,1
8536,1
8537,1
8538,1
8539,0
8540,0
8541,0
8542,0
8543,0
8544,1
8545,0
8546,0
8547,1
8548,0
8549,1
8550,1
8552,0
8553,0
8554,1
8555,0
8556,0
8557,0
8559,1
8560,1
8561,1
8562,1
8563,0
8564,0
8566,1
8567,1
8568,1
8569,1
8570,1
8571,1
8572,1
8573,1
8574,1
8575,1
8576,1
8577,0
8578,0
8579,1
8580,1
8581,1
8582,0
8583,1
8584,0
8585,0
8586,1
8587,1
8588,1
8589,0
8590,1
8591,0
8592,0
8593,0
8594,1
8595,1
8596,1
8597,0
8598,0
8599,0
8600,0
8601,1
8602,0
8603,0
8604,0
8605,0
8606,1
8607,0
8608,1
8609,1
8610,0
8611,0
8612,1
8613,1
8614,0
8615,0
8616,0
8617,1
8618,1
8619,0
8620,1
8621,0
8622,0
8623,0
8624,0
8625,1
8626,1
8627,0
8628,1
8629,1
8630,1
8631,1
8632,1
8633,1
8634,0
8635,1
8636,0
8637,1
8638,0
8639,0
8640,1
8641,1
8642,1
8643,0
8644,0
8645,0
8646,0
8647,1
8648,1
8649,0
8650,0
8651,1
8652,0
8653,0
8654,0
8655,1
8656,1
8657,0
8658,1
8659,1
8660,1
8661,0
8662,1
8663,0
8664,0
8665,0
8666,0
8667,1
8668,0
8669,0
8670,0
8671,1
8672,0
8673,1
8674,1
8675,0
8676,1
8677,0
8678,1
8679,1
8680,0
8681,0
8682,1
8683,0
8684,0
8685,1
8686,1
8687,1
8688,0
8689,0
8690,1
8691,0
8692,1
8693,0
8694,1
8696,0
8697,0
8698,1
8699,1
8700,0
8701,1
8702,1
8703,0
8704,1
8705,1
8706,0
8708,1
8710,1
8711,0
8712,0
8713,0
8714,1
8715,1
8716,0
8717,0
8718,1
8719,0
8720,0
8721,1
8722,0
8723,0
8724,1
8725,1
8726,1
8727,0
8728,0
8729,0
8730,0
8731,1
8732,1
8733,1
8734,0
8735,0
8736,0
8737,0
8738,0
8739,1
8740,0
8741,1
8742,0
8743,1
8744,0
8745,0
8746,0
8747,0
8748,1
8749,1
8750,1
8751,1
8752,1
8753,1
8754,0
8755,0
8756,0
8757,1
8758,0
8759,0
8760,0
8761,1
8762,0
8763,0
8764,0
8765,0
8766,1
8767,0
8768,1
8769,0
8770,0
8771,0
8772,0
8774,0
8775,1
8776,1
8777,1
8778,1
8779,0
8780,1
8781,0
8782,0
8783,0
8784,0
8785,0
8786,0
8787,0
8788,1
8790,0
8791,1
8792,0
8793,1
8794,0
8795,1
8796,0
8797,1
8798,1
8799,1
8800,1
8801,1
8802,0
8803,1
8804,0
8805,0
8807,0
8808,0
8809,0
8810,0
8811,1
8812,1
8813,1
8814,0
8815,1
8816,1
8817,1
8818,0
8819,0
8820,1
8821,1
8822,0
8823,1
8824,1
8825,0
8826,0
8827,0
8828,0
8829,1
8830,0
8831,0
8832,0
8833,1
8834,0
8835,1
8836,1
8837,1
8838,0
8839,0
8840,1
8841,1
8842,0
8843,1
8844,1
8845,1
8846,1
8847,0
8848,0
8849,1
8850,1
8851,1
8852,1
8853,0
8854,0
8855,0
8856,1
8857,0
8858,0
8859,0
8860,0
8861,0
8862,0
8863,1
8864,1
8865,0
8866,1
8867,0
8868,0
8870,0
8871,0
8872,1
8873,0
8875,1
8876,0
8877,0
8878,1
8879,1
8881,1
8882,1
8883,1
8884,0
8885,0
8886,1
8887,0
8888,0
8889,1
8890,0
8891,0
8892,1
8893,0
8894,1
8895,0
8896,0
8897,0
8898,1
8899,1
8900,0
8901,1
8902,1
8903,1
8904,1
8905,1
8906,1
8907,0
8908,0
8909,1
8910,0
8911,0
8912,0
8913,1
8914,0
8915,0
8916,0
8917,0
8918,0
8919,1
8920,1
8921,0
8922,0
8923,1
8924,0
8925,0
8926,0
8927,1
8928,0
8929,1
8930,0
8931,0
8932,1
8933,0
8934,1
8935,0
8936,0
8937,0
8938,0
8939,0
8940,0
8941,1
8942,1
8943,0
8944,0
8945,1
8946,0
8947,0
8948,1
8949,1
8950,1
8951,0
8952,0
8953,0
8955,0
8956,0
8957,1
8958,0
8959,1
8960,0
8961,0
8962,0
8963,1
8964,0
8965,0
8966,0
8967,1
8968,0
8969,1
8970,0
8971,1
8972,1
8973,0
8974,1
8975,0
8976,1
8977,1
8978,0
8979,1
8980,1
8981,1
8982,0
8983,1
8984,0
8985,1
8986,1
8987,1
8989,1
8990,1
8991,1
8992,1
8993,1
8994,0
8995,1
8996,1
8997,1
8998,0
8999,1
9000,1
9001,1
9002,1
9003,0
9004,1
9005,1
9006,0
9007,0
9008,0
9009,0
9010,0
9011,1
9012,1
9013,1
9014,1
9015,0
9016,0
9017,0
9018,1
9019,1
9020,1
9021,1
9022,1
9023,0
9024,0
9025,0
9026,1
9027,0
9028,1
9029,1
9030,0
9031,0
9032,0
9033,1
9034,0
9035,0
9036,1
9037,1
9038,0
9039,1
9040,1
9041,1
9042,1
9043,1
9044,0
9045,0
9046,1
9047,0
9048,1
9049,0
9050,0
9051,0
9053,0
9054,0
9055,0
9056,0
9058,0
9059,0
9060,1
9061,1
9062,0
9063,0
9064,0
9066,1
9067,1
9068,0
9069,1
9070,0
9071,0
9072,1
9073,0
9074,0
9075,0
9076,0
9077,0
9078,1
9079,0
9080,1
9081,0
9082,0
9083,0
9084,0
9085,1
9086,1
9087,0
9088,1
9089,1
9090,0
9092,1
9093,0
9094,0
9095,1
9096,0
9097,1
9098,1
9099,0
9100,1
9101,0
9102,1
9103,0
9104,1
9105,0
9106,0
9107,1
9108,1
9109,1
9110,0
9111,0
9112,0
9113,0
9114,1
9115,0
9116,1
9117,1
9118,0
9119,1
9120,0
9121,1
9122,0
9123,0
9124,1
9125,1
9126,0
9127,1
9128,0
9129,1
9130,0
9131,1
9132,1
9133,1
9134,0
9135,1
9136,0
9137,1
9138,1
9139,0
9140,1
9141,1
9142,0
9143,0
9144,0
9145,0
9146,1
9147,1
9148,1
9149,1
9150,0
9151,0
9152,0
9153,1
9154,1
9155,0
9157,0
9158,0
9159,0
9160,1
9161,0
9162,1
9163,0
9164,0
9165,1
9167,0
9168,0
9169,0
9170,1
9171,1
9172,1
9173,1
9174,1
9175,1
9176,1
9177,1
9178,1
9179,0
9180,0
9181,1
9182,0
9183,0
9184,1
9185,0
9187,0
9188,1
9189,1
9190,0
9191,1
9192,0
9193,1
9194,0
9195,1
9196,0
9197,1
9198,1
9199,1
9200,1
9201,0
9202,1
9203,1
9204,0
9205,1
9206,0
9207,0
9208,0
9209,0
9210,1
9211,1
9212,0
9215,0
9216,1
9217,0
9218,1
9219,1
9220,1
9221,0
9222,0
9223,1
9224,1
9225,1
9226,0
9227,0
9228,0
9229,0
9231,0
9232,0
9233,1
9234,1
9235,1
9236,1
9237,1
9238,0
9239,0
9240,0
9241,1
9242,0
9243,1
9244,1
9245,1
9246,1
9247,1
9248,0
9249,0
9251,1
9252,0
9253,0
9254,1
9255,1
9256,0
9257,0
9258,1
9260,0
9261,0
9262,0
9263,1
9264,1
9265,1
9266,1
9267,1
9268,1
9269,0
9270,1
9271,0
9272,1
9273,0
9274,1
9275,1
9276,0
9277,0
9278,0
9279,0
9280,1
9281,0
9282,0
9283,0
9284,0
9285,0
9286,0
9287,0
9288,0
9289,0
9290,1
9291,1
9292,1
9293,1
9294,0
9295,1
9296,1
9297,1
9298,1
9299,0
9300,0
9301,0
9302,1
9303,1
9304,1
9305,1
9306,0
9307,0
9308,0
9309,1
9310,0
9311,0
9312,1
9313,1
9314,1
9315,0
9316,1
9317,0
9318,0
9319,1
9320,1
9321,0
9322,0
9323,1
9324,1
9325,0
9326,0
9327,0
9328,1
9329,0
9330,1
9331,0
9332,0
9333,1
9334,0
9335,1
9336,1
9338,0
9339,0
9340,1
9341,0
9342,1
9343,0
9344,1
9345,0
9346,0
9347,1
9348,1
9349,1
9350,0
9351,1
9352,0
9353,1
9354,0
9355,1
9356,0
9357,0
9358,1
9359,1
9360,1
9361,0
9362,1
9363,1
9364,0
9365,1
9366,0
9367,1
9368,1
9369,1
9370,0
9371,1
9372,0
9373,0
9374,0
9375,0
9376,1
9377,1
9378,0
9379,1
9381,1
9382,0
9383,1
9384,0
9385,1
9386,0
9387,0
9388,0
9389,0
9390,1
9391,1
9392,1
9393,0
9394,1
9395,1
9396,1
9397,0
9398,1
9399,1
9400,1
9401,0
9402,1
9403,1
9404,0
9405,0
9406,0
9407,1
9408,0
9409,0
9410,0
9411,1
9412,1
9413,1
9414,1
9415,1
9416,0
9417,1
9418,0
9419,0
9420,1
9421,0
9422,0
9423,1
9424,1
9425,0
9426,0
9427,1
9428,0
9429,0
9430,1
9431,1
9432,0
9433,1
9434,1
9435,1
9436,0
9437,1
9438,0
9439,0
9440,0
9441,1
9442,1
9443,0
9444,1
9445,0
9446,1
9447,0
9448,0
9449,0
9450,1
9451,0
9452,0
9453,1
9454,0
9455,1
9456,0
9457,1
9458,0
9459,0
9460,1
9461,1
9462,1
9463,0
9464,0
9465,0
9466,1
9467,1
9468,1
9469,0
9470,0
9471,0
9472,0
9473,0
9474,1
9475,0
9476,0
9477,1
9478,0
9479,1
9480,1
9481,0
9482,0
9483,1
9484,0
9485,1
9486,1
9487,0
9488,0
9489,1
9490,1
9491,0
9492,0
9493,1
9494,1
9495,1
9496,0
9498,0
9499,1
9500,0
9501,1
9502,1
9503,1
9504,1
9505,0
9506,0
9508,0
9509,0
9510,0
9511,1
9512,1
9513,0
9514,1
9515,1
9516,0
9517,1
9518,0
9519,0
9520,1
9521,1
9522,0
9523,0
9524,0
9525,1
9526,1
9527,1
9528,0
9529,0
9530,1
9531,0
9532,1
9533,1
9534,1
9535,0
9536,0
9537,1
9538,1
9539,1
9540,1
9541,1
9542,1
9543,0
9544,1
9545,0
9546,1
9547,0
9548,0
9549,0
9550,0
9552,0
9553,1
9554,0
9555,0
9556,1
9557,0
9558,0
9559,1
9560,1
9561,0
9562,1
9563,1
9564,0
9565,1
9566,1
9567,0
9568,0
9569,0
9570,0
9571,0
9572,0
9573,0
9574,1
9575,0
9576,1
9577,1
9578,0
9579,1
9580,1
9582,0
9583,1
9584,0
9585,0
9586,0
9587,1
9588,0
9589,1
9590,0
9591,0
9592,1
9593,0
9595,1
9596,0
9597,0
9598,1
9599,1
9600,1
9601,0
9602,0
9603,1
9604,1
9605,1
9606,1
9607,0
9608,1
9609,1
9610,1
9611,0
9612,0
9613,0
9614,0
9615,1
9616,0
9617,1
9618,0
9619,1
9620,1
9621,1
9622,1
9623,1
9624,0
9625,1
9626,0
9627,1
9628,0
9629,0
9630,1
9631,0
9632,0
9633,1
9634,1
9635,0
9636,1
9637,0
9638,0
9639,1
9640,0
9641,1
9642,0
9643,1
9644,1
9645,0
9646,0
9647,0
9648,1
9649,1
9650,1
9651,1
9652,0
9653,1
9654,1
9655,0
9656,1
9657,0
9658,1
9659,0
9660,1
9661,0
9662,0
9663,1
9664,0
9665,0
9666,1
9667,1
9668,1
9669,0
9670,1
9671,1
9672,0
9673,0
9674,0
9675,0
9676,1
9677,0
9678,1
9679,1
9680,1
9681,1
9682,0
9683,0
9684,1
9685,0
9686,1
9687,1
9688,0
9689,0
9690,1
9691,1
9692,1
9693,0
9694,1
9695,1
9696,1
9697,1
9698,1
9699,0
9700,0
9701,1
9702,0
9703,0
9704,0
9705,0
9706,1
9707,1
9708,1
9709,0
9710,0
9711,0
9712,0
9713,0
9714,1
9715,0
9716,1
9717,1
9718,1
9719,1
9720,0
9721,0
9722,1
9723,1
9724,1
9725,1
9726,0
9727,0
9728,1
9729,1
9730,1
9731,1
9732,1
9733,0
9734,0
9735,0
9736,1
9737,1
9739,0
9740,1
9741,1
9743,0
9744,1
9745,0
9746,0
9747,1
9748,0
9749,1
9750,0
9751,1
9752,1
9753,0
9754,0
9755,0
9756,1
9757,0
9759,1
9761,1
9762,1
9763,0
9764,1
9765,1
9766,1
9767,0
9768,1
9769,0
9770,0
9771,1
9772,1
9773,1
9774,0
9775,0
9776,1
9777,0
9778,1
9780,0
9781,1
9782,1
9783,0
9784,0
9785,1
9786,0
9787,1
9788,0
9789,1
9790,0
9791,0
9792,1
9793,1
9794,1
9795,1
9796,0
9797,0
9798,0
9799,0
9800,1
9801,1
9802,1
9803,0
9804,1
9805,0
9806,0
9807,1
9808,1
9809,0
9810,0
9811,0
9812,0
9813,1
9814,1
9815,0
9816,0
9817,0
9818,1
9819,0
9820,1
9821,1
9822,0
9823,0
9824,0
9825,1
9826,1
9827,0
9828,0
9829,1
9830,0
9831,1
9832,0
9833,1
9835,0
9836,0
9837,1
9838,1
9839,1
9840,1
9841,0
9842,0
9843,1
9845,1
9846,0
9847,0
9848,1
9849,1
9850,1
9851,0
9852,0
9853,1
9854,0
9855,1
9856,0
9857,0
9858,0
9859,1
9860,0
9861,0
9862,1
9863,1
9864,0
9865,1
9866,0
9868,1
9869,1
9870,0
9871,1
9872,1
9873,0
9874,1
9875,1
9876,0
9877,1
9878,0
9879,1
9880,1
9881,0
9882,1
9883,1
9884,1
9885,1
9886,1
9887,1
9888,0
9889,1
9890,1
9891,1
9892,0
9893,1
9894,0
9895,0
9896,0
9897,0
9898,1
9899,1
9900,1
9901,0
9902,1
9903,1
9904,1
9905,1
9906,0
9907,1
9908,0
9909,0
9910,0
9911,1
9912,0
9913,0
9914,0
9915,0
9916,1
9917,0
9918,1
9919,1
9920,1
9921,0
9922,1
9923,0
9924,1
9925,0
9928,1
9929,1
9930,1
9931,0
9932,0
9933,1
9934,1
9935,0
9936,0
9937,0
9938,1
9939,0
9940,0
9941,1
9942,0
9943,0
9944,0
9945,1
9946,1
9947,0
9948,1
9949,0
9950,0
9951,0
9953,1
9954,0
9955,0
9956,0
9957,1
9958,0
9959,0
9960,1
9961,1
9962,1
9963,0
9964,0
9965,1
9967,1
9968,0
9969,0
9970,1
9972,1
9973,1
9974,1
9975,1
9976,1
9977,0
9978,0
9979,1
9980,1
9981,1
9982,0
9983,1
9984,1
9985,0
9986,1
9987,1
9988,1
9989,0
9990,0
9991,0
9992,1
9993,1
9994,0
9995,0
9996,1
9997,0
9998,0
9999,1
10000,1
10001,1
10002,1
10003,0
10004,1
10005,1
10006,1
10007,1
10008,0
10009,1
10010,0
10011,1
10012,0
10013,1
10014,0
10015,1
10016,1
10017,1
10018,1
10019,1
10020,1
10021,0
10022,1
10023,1
10024,0
10025,1
10026,1
10027,1
10028,1
10029,0
10030,1
10031,0
10032,0
10033,0
10035,0
10036,1
10037,1
10038,0
10039,1
10040,0
10041,0
10042,1
10043,0
10044,1
10045,1
10046,0
10047,0
10048,0
10049,1
10050,0
10051,0
10052,0
10053,1
10054,0
10055,0
10056,0
10057,1
10058,0
10059,0
10060,0
10061,1
10062,1
10063,0
10064,1
10065,1
10066,0
10067,0
10068,1
10069,1
10070,0
10071,0
10072,0
10073,1
10074,0
10075,1
10076,1
10077,1
10078,1
10079,0
10080,0
10081,0
10082,0
10083,1
10084,1
10085,0
10086,1
10087,0
10088,1
10089,1
10090,0
10091,0
10092,1
10093,1
10094,1
10095,0
10096,0
10097,0
10098,1
10099,0
10100,1
10101,1
10102,0
10103,1
10104,1
10105,0
10106,1
10107,1
10108,0
10109,0
10110,1
10111,1
10112,0
10113,1
10114,0
10115,0
10116,0
10117,1
10118,0
10119,0
10120,0
10121,0
10122,1
10123,0
10124,0
10125,0
10126,0
10127,0
10128,0
10129,1
10130,1
10131,1
10133,1
10134,1
10135,1
10136,0
10137,0
10138,0
10139,0
10140,1
10141,1
10142,1
10143,1
10144,1
10145,1
10146,1
10147,0
10148,0
10149,1
10150,1
10152,0
10153,0
10154,1
10156,1
10157,1
10158,1
10159,0
10160,0
10161,1
10162,0
10163,0
10164,0
10165,0
10166,0
10167,1
10168,0
10169,1
10170,1
10171,0
10172,1
10173,1
10174,1
10175,1
10176,1
10177,0
10178,0
10179,1
10180,0
10181,1
10182,1
10184,0
10185,1
10186,1
10187,1
10188,0
10189,1
10190,0
10191,1
10192,1
10193,1
10194,0
10196,0
10197,0
10198,0
10199,0
10200,0
10201,1
10202,0
10203,0
10205,1
10207,1
10208,1
10209,0
10210,0
10211,1
10212,1
10213,0
10214,1
10215,1
10216,1
10217,1
10218,0
10219,0
10220,1
10221,1
10222,0
10223,1
10224,0
10225,1
10226,0
10227,0
10228,0
10229,1
10230,0
10231,1
10232,1
10233,1
10234,0
10235,1
10236,1
10237,0
10238,0
10239,0
10240,0
10241,1
10242,0
10243,0
10244,0
10245,0
10246,1
10247,0
10248,0
10249,0
10250,0
10252,0
10253,1
10254,0
10255,0
10256,1
10257,1
10258,0
10259,0
10260,1
10261,1
10262,0
10263,0
10264,0
10265,0
10267,1
10268,1
10269,1
10271,0
10272,1
10274,0
10275,1
10276,1
10277,0
10278,1
10279,0
10280,1
10281,1
10282,0
10283,0
10284,0
10285,0
10286,1
10287,1
10288,1
10289,0
10290,0
10291,1
10292,0
10293,1
10294,1
10295,1
10296,1
10297,1
10298,0
10299,1
10300,0
10301,0
10302,0
10303,0
10304,0
10305,0
10306,0
10307,0
10308,0
10309,1
10310,1
10311,1
10312,0
10313,0
10314,1
10315,1
10316,0
10317,0
10318,1
10319,1
10320,1
10321,0
10322,1
10323,0
10324,0
10325,0
10326,0
10327,0
10328,1
10329,1
10330,0
10331,0
10332,0
10333,0
10334,1
10336,1
10337,0
10338,1
10339,0
10340,1
10341,1
10342,1
10343,0
10344,1
10345,1
10346,1
10347,1
10348,1
10349,1
10350,1
10351,0
10352,0
10353,0
10354,1
10355,1
10356,1
10357,1
10358,1
10359,1
10360,0
10361,1
10362,0
10363,1
10364,1
10365,0
10366,0
10367,1
10368,0
10369,1
10370,0
10371,1
10372,0
10373,1
10374,0
10375,0
10376,1
10377,1
10378,0
10379,1
10380,1
10381,1
10382,0
10383,0
10384,1
10385,0
10386,1
10387,0
10388,1
10389,0
10390,0
10391,1
10392,0
10394,0
10395,1
10396,0
10397,1
10398,0
10399,0
10400,0
10402,1
10403,0
10404,0
10405,1
10406,0
10407,1
10408,0
10409,0
10410,0
10411,1
10412,1
10414,0
10415,0
10416,1
10417,0
10418,1
10419,0
10420,0
10421,1
10422,1
10424,0
10425,0
10426,1
10427,0
10428,1
10429,0
10430,0
10431,1
10432,1
10433,1
10434,0
10435,1
10436,0
10437,0
10438,1
10439,0
10440,1
10441,1
10442,1
10443,1
10444,0
10445,0
10446,0
10447,1
10448,0
10449,1
10450,1
10451,1
10452,1
10453,0
10454,1
10455,0
10456,0
10457,1
10458,1
10459,1
10460,1
10461,1
10462,1
10463,0
10464,0
10465,1
10466,0
10467,0
10468,0
10469,1
10470,1
10471,0
10472,0
10473,1
10474,0
10475,1
10476,1
10477,1
10478,1
10479,1
10480,1
10481,0
10482,0
10483,1
10484,0
10485,0
10486,0
10487,1
10488,0
10489,0
10490,1
10491,0
10492,1
10493,1
10494,0
10495,0
10496,0
10497,1
10498,0
10499,1
10500,0
10501,0
10502,0
10503,0
10504,1
10506,1
10507,0
10508,0
10509,0
10510,0
10511,0
10512,1
10513,0
10514,1
10515,0
10516,0
10518,0
10519,0
10520,1
10521,1
10522,0
10523,1
10524,1
10525,0
10526,0
10527,1
10528,1
10529,1
10530,1
10531,0
10532,0
10533,0
10534,1
10535,0
10536,0
10537,0
10538,0
10539,0
10540,0
10541,1
10542,1
10543,0
10544,1
10545,0
10546,1
10547,1
10548,1
10549,1
10550,1
10551,1
10552,0
10553,1
10554,1
10555,0
10556,1
10557,0
10558,1
10559,1
10560,1
10561,0
10562,0
10563,1
10564,0
10565,0
10566,0
10567,0
10568,1
10569,1
10570,0
10571,1
10572,1
10573,1
10575,1
10576,1
10577,1
10578,1
10579,0
10580,1
10581,0
10582,1
10583,1
10584,0
10585,1
10586,1
10587,0
10588,1
10589,1
10590,1
10591,1
10594,0
10595,1
10596,0
10597,1
10598,1
10599,1
10600,0
10601,0
10602,0
10603,1
10604,0
10605,1
10606,0
10607,1
10608,0
10609,1
10610,1
10611,0
10612,0
10613,0
10614,0
10615,0
10616,1
10617,1
10618,1
10619,0
10620,0
10621,1
10622,1
10623,0
10624,1
10625,1
10626,0
10627,0
10628,0
10629,0
10630,1
10631,1
10633,0
10634,1
10635,1
10636,1
10637,1
10638,1
10639,0
10640,0
10641,0
10642,0
10643,0
10644,0
10645,1
10646,0
10647,1
10648,0
10649,1
10651,1
10652,0
10653,1
10654,0
10655,1
10656,1
10657,0
10658,0
10659,0
10660,0
10661,0
10662,1
10664,0
10665,0
10666,1
10667,1
10668,0
10669,1
10670,0
10671,1
10672,1
10673,1
10674,0
10675,1
10676,1
10677,0
10678,1
10679,0
10680,0
10681,1
10682,1
10683,0
10684,0
10685,0
10686,0
10687,0
10688,1
10689,0
10690,1
10691,1
10692,1
10693,0
10694,1
10695,1
10696,1
10697,1
10698,0
10699,1
10700,1
10701,1
10702,0
10703,0
10704,0
10705,0
10706,1
10707,0
10708,0
10709,0
10710,0
10711,0
10712,0
10713,0
10714,1
10715,0
10716,1
10717,1
10718,0
10719,0
10720,1
10721,0
10722,0
10723,0
10724,1
10725,0
10726,1
10727,1
10728,1
10729,1
10730,1
10731,1
10732,1
10733,0
10734,1
10735,1
10736,1
10737,0
10738,1
10739,0
10740,1
10741,0
10742,0
10743,0
10744,1
10745,0
10746,0
10747,1
10748,1
10749,0
10750,0
10751,1
10752,0
10753,1
10754,1
10755,1
10756,0
10757,0
10758,0
10759,1
10760,1
10761,0
10762,1
10763,0
10764,0
10765,0
10766,0
10767,1
10768,1
10769,1
10770,1
10771,1
10772,1
10775,0
10776,0
10777,0
10778,0
10779,0
10780,0
10781,0
10782,0
10783,0
10784,1
10785,0
10786,0
10787,1
10788,1
10789,0
10790,0
10791,0
10792,0
10793,0
10794,0
10795,0
10796,1
10797,1
10798,1
10799,1
10800,0
10801,1
10802,0
10803,1
10804,1
10805,0
10806,0
10807,1
10808,0
10809,0
10810,0
10811,1
10812,1
10813,0
10814,0
10815,1
10816,1
10817,1
10818,1
10819,1
10820,0
10821,0
10822,0
10823,0
10824,0
10825,0
10826,0
10827,0
10828,0
10829,0
10830,1
10831,1
10832,0
10833,0
10834,0
10835,0
10836,1
10837,0
10838,1
10839,1
10840,1
10841,0
10842,0
10843,1
10844,0
10845,1
10846,1
10848,0
10849,1
10850,0
10851,0
10852,0
10853,0
10854,0
10855,1
10856,1
10857,0
10858,1
10859,0
10860,1
10861,0
10863,0
10864,1
10865,1
10866,1
10867,1
10868,1
10869,1
10870,0
10871,1
10872,1
10873,0
10874,0
10875,1
10876,0
10877,0
10878,1
10880,1
10881,1
10882,1
10883,0
10884,1
10885,1
10886,0
10887,1
10888,0
10889,0
10890,0
10891,1
10892,0
10893,0
10894,0
10895,1
10896,0
10897,1
10898,0
10899,0
10900,0
10901,1
10902,1
10903,0
10904,0
10905,1
10906,0
10907,1
10908,0
10909,1
10910,1
10911,1
10912,0
10913,1
10914,0
10915,0
10916,1
10917,1
10918,1
10919,1
10920,0
10921,0
10922,1
10923,1
10924,1
10925,1
10926,0
10927,1
10928,0
10929,1
10930,1
10931,0
10932,1
10933,0
10934,0
10935,1
10936,1
10937,0
10939,0
10940,1
10941,1
10942,0
10943,1
10944,1
10945,1
10946,0
10948,0
10949,0
10950,0
10951,1
10952,0
10953,0
10954,0
10955,1
10956,0
10957,0
10958,0
10959,1
10960,0
10961,0
10962,0
10963,1
10964,1
10965,0
10966,0
10967,1
10968,0
10969,1
10970,1
10971,0
10973,0
10974,1
10975,0
10976,0
10977,0
10978,1
10979,1
10980,1
10981,1
10982,0
10983,1
10984,1
10985,1
10986,1
10987,1
10988,1
10989,1
10990,1
10991,1
10992,0
10993,0
10994,1
10995,0
10996,1
10997,1
10998,1
10999,1
11000,1
11001,0
11002,1
11003,1
11004,0
11005,1
11006,1
11007,0
11008,1
11009,1
11010,1
11011,0
11012,0
11013,0
11014,0
11015,1
11016,0
11017,0
11018,1
11019,0
11020,0
11021,1
11022,1
11023,0
11024,1
11025,0
11026,1
11027,0
11028,0
11029,0
11030,1
11031,0
11032,1
11033,1
11034,0
11035,1
11036,1
11037,1
11038,1
11039,1
11040,0
11041,1
11042,1
11043,1
11044,0
11046,1
11047,1
11048,0
11049,0
11050,0
11051,0
11052,1
11053,0
11054,0
11055,0
11056,0
11057,1
11058,0
11059,0
11060,0
11061,0
11062,0
11063,1
11064,0
11065,1
11066,1
11067,0
11068,0
11069,1
11070,0
11071,0
11072,0
11073,0
11074,0
11075,1
11076,1
11077,1
11078,1
11079,1
11080,1
11081,0
11082,1
11083,1
11084,0
11085,0
11086,1
11087,0
11088,0
11090,1
11091,0
11092,0
11093,1
